year,origin,export_val,import_val,dest
2001,colombia,122897.0,0.0,Slovakia
2002,colombia,43035.0,0.0,Slovakia
2003,colombia,12676.0,0.0,Slovakia
2003,colombia,51106.0,0.0,Slovakia
2004,colombia,22579.0,0.0,Slovakia
2004,colombia,58059.0,0.0,Slovakia
2005,colombia,57367.0,0.0,Slovakia
2005,colombia,29503.0,0.0,Slovakia
2006,colombia,27672.0,0.0,Slovakia
2007,colombia,66753.0,0.0,Slovakia
2007,colombia,439578.0,0.0,Slovakia
2008,colombia,52957.0,0.0,Slovakia
2008,colombia,1573591.0,0.0,Slovakia
2009,colombia,67504.0,0.0,Slovakia
2009,colombia,1963.0,0.0,Slovakia
2010,colombia,579996.0,0.0,Slovakia
2010,colombia,5800.0,0.0,Slovakia
2014,colombia,800.0,0.0,Slovakia
2016,colombia,8298.0,0.0,Slovakia
1993,colombia,62182.0,0.0,Ukraine
1995,colombia,45576.0,0.0,Ukraine
1996,colombia,319911.0,0.0,Ukraine
1997,colombia,291176.0,0.0,Ukraine
1999,colombia,386645.0,0.0,Ukraine
2000,colombia,13776.0,0.0,Ukraine
2000,colombia,201735.0,0.0,Ukraine
2001,colombia,48083.0,0.0,Ukraine
2001,colombia,390803.0,0.0,Ukraine
2002,colombia,98902.0,0.0,Ukraine
2002,colombia,402150.0,0.0,Ukraine
2003,colombia,104338.0,0.0,Ukraine
2003,colombia,556168.0,0.0,Ukraine
2004,colombia,113119.0,0.0,Ukraine
2004,colombia,570168.0,0.0,Ukraine
2005,colombia,731619.0,0.0,Ukraine
2005,colombia,746836.0,0.0,Ukraine
2006,colombia,712144.0,0.0,Ukraine
2006,colombia,747056.0,0.0,Ukraine
2007,colombia,638121.0,0.0,Ukraine
2007,colombia,864134.0,0.0,Ukraine
2008,colombia,5770472.0,0.0,Ukraine
2008,colombia,1095441.0,0.0,Ukraine
2009,colombia,3922235.0,0.0,Ukraine
2009,colombia,753147.0,0.0,Ukraine
2010,colombia,3479498.0,0.0,Ukraine
2010,colombia,1061300.0,0.0,Ukraine
2012,colombia,73314.0,0.0,Ukraine
2012,colombia,14573.0,0.0,Ukraine
2013,colombia,64480.0,0.0,Ukraine
2014,colombia,247409.0,0.0,Ukraine
2014,colombia,171585.0,0.0,Ukraine
2016,colombia,313544.0,0.0,Ukraine
2016,colombia,793915.0,0.0,Ukraine
2017,colombia,1971973.5,0.0,Ukraine
1993,colombia,292166.0,0.0,Aruba
1993,colombia,4584.0,0.0,Aruba
1995,colombia,316138.0,0.0,Aruba
1995,colombia,4364.0,0.0,Aruba
1996,colombia,519193.0,0.0,Aruba
1996,colombia,17369.0,0.0,Aruba
1997,colombia,433781.0,0.0,Aruba
1997,colombia,16811.0,10760.0,Aruba
1999,colombia,521127.0,0.0,Aruba
1999,colombia,11534.0,0.0,Aruba
2000,colombia,190678.0,0.0,Aruba
2000,colombia,74803.0,0.0,Aruba
2001,colombia,240418.0,0.0,Aruba
2001,colombia,3210.0,0.0,Aruba
2002,colombia,327110.0,0.0,Aruba
2002,colombia,13860.0,0.0,Aruba
2003,colombia,245673.0,0.0,Aruba
2003,colombia,9496.0,0.0,Aruba
2004,colombia,217651.0,0.0,Aruba
2004,colombia,8375.0,0.0,Aruba
2005,colombia,503720.0,0.0,Aruba
2005,colombia,25477.0,0.0,Aruba
2006,colombia,349482.0,0.0,Aruba
2006,colombia,27335.0,0.0,Aruba
2007,colombia,268954.0,0.0,Aruba
2007,colombia,16290.0,0.0,Aruba
2008,colombia,302043.0,0.0,Aruba
2008,colombia,27024.0,0.0,Aruba
2009,colombia,780538.0,0.0,Aruba
2009,colombia,54815.0,0.0,Aruba
2010,colombia,631812.0,0.0,Aruba
2010,colombia,37110.0,0.0,Aruba
2011,colombia,582086.0,0.0,Aruba
2011,colombia,48801.0,0.0,Aruba
2012,colombia,918810.0,0.0,Aruba
2012,colombia,74346.0,0.0,Aruba
2013,colombia,748022.0,0.0,Aruba
2013,colombia,135130.0,0.0,Aruba
2014,colombia,633831.0,0.0,Aruba
2014,colombia,124346.0,0.0,Aruba
2015,colombia,608593.0,0.0,Aruba
2015,colombia,170086.0,0.0,Aruba
2016,colombia,653908.0,0.0,Aruba
2016,colombia,317929.0,0.0,Aruba
2017,colombia,298811.5,0.0,Aruba
1993,colombia,21522.0,0.0,Netherlands Antilles
1995,colombia,810667.0,0.0,Netherlands Antilles
1996,colombia,659145.0,0.0,Netherlands Antilles
1996,colombia,8916.0,0.0,Netherlands Antilles
1997,colombia,853927.0,0.0,Netherlands Antilles
1997,colombia,2790.0,0.0,Netherlands Antilles
1999,colombia,657167.0,0.0,Netherlands Antilles
1999,colombia,2489.0,0.0,Netherlands Antilles
2000,colombia,575485.0,0.0,Netherlands Antilles
2000,colombia,2310.0,0.0,Netherlands Antilles
2001,colombia,507355.0,0.0,Netherlands Antilles
2002,colombia,613753.0,0.0,Netherlands Antilles
2002,colombia,13984.0,0.0,Netherlands Antilles
2003,colombia,420674.0,0.0,Netherlands Antilles
2003,colombia,1092954.0,0.0,Netherlands Antilles
2004,colombia,446810.0,0.0,Netherlands Antilles
2004,colombia,10432.0,0.0,Netherlands Antilles
2005,colombia,767041.0,0.0,Netherlands Antilles
2005,colombia,209543.0,0.0,Netherlands Antilles
2006,colombia,1034609.0,0.0,Netherlands Antilles
2006,colombia,141036.0,0.0,Netherlands Antilles
2007,colombia,586773.0,0.0,Netherlands Antilles
2007,colombia,101997.0,0.0,Netherlands Antilles
2008,colombia,1037884.0,0.0,Netherlands Antilles
2008,colombia,130681.0,0.0,Netherlands Antilles
2009,colombia,1006298.0,0.0,Netherlands Antilles
2009,colombia,96407.0,0.0,Netherlands Antilles
2010,colombia,972405.0,0.0,Netherlands Antilles
2010,colombia,92758.0,0.0,Netherlands Antilles
1993,colombia,2260.0,0.0,Cayman Islands
2011,colombia,10528.0,0.0,Cayman Islands
1993,colombia,21482.0,0.0,Paraguay
1996,colombia,31150.0,0.0,Paraguay
1997,colombia,93974.0,0.0,Paraguay
1999,colombia,39595.0,0.0,Paraguay
2000,colombia,50288.0,0.0,Paraguay
2004,colombia,7000.0,0.0,Paraguay
2007,colombia,9408.0,0.0,Paraguay
2007,colombia,7604.0,0.0,Paraguay
2008,colombia,68693.0,0.0,Paraguay
2009,colombia,20894.0,0.0,Paraguay
2010,colombia,456587.0,0.0,Paraguay
2011,colombia,470824.0,0.0,Paraguay
2012,colombia,314921.0,0.0,Paraguay
2013,colombia,364462.0,0.0,Paraguay
2014,colombia,349183.0,0.0,Paraguay
2014,colombia,25392.0,0.0,Paraguay
2015,colombia,534689.0,0.0,Paraguay
2015,colombia,209705.0,0.0,Paraguay
2016,colombia,487570.0,0.0,Paraguay
2016,colombia,36289.0,0.0,Paraguay
2017,colombia,278450.5,0.0,Paraguay
1994,colombia,0.0,36488.0,India
2001,colombia,56342.0,0.0,India
2002,colombia,1101.0,0.0,India
2006,colombia,43425.0,0.0,India
2007,colombia,8755.0,0.0,India
2008,colombia,37374.0,0.0,India
2008,colombia,145222.0,0.0,India
2009,colombia,4965.0,0.0,India
2009,colombia,230174.0,0.0,India
2012,colombia,72180.0,0.0,India
2013,colombia,273831.0,0.0,India
2014,colombia,259480.0,0.0,India
2015,colombia,389285.0,0.0,India
2016,colombia,119788.0,0.0,India
2016,colombia,77923.0,0.0,India
2017,colombia,330662.0,0.0,India
1994,colombia,4769.0,0.0,Macedonia
1995,colombia,68222.0,0.0,Macedonia
1996,colombia,111647.0,0.0,Macedonia
1999,colombia,26336.0,0.0,Macedonia
2000,colombia,9045.0,0.0,Macedonia
2000,colombia,21181.0,0.0,Macedonia
2001,colombia,7904.0,0.0,Macedonia
2002,colombia,14149.0,0.0,Macedonia
2003,colombia,4758.0,0.0,Macedonia
2003,colombia,11039.0,0.0,Macedonia
2004,colombia,2631.0,0.0,Macedonia
2004,colombia,34356.0,0.0,Macedonia
2005,colombia,35179.0,0.0,Macedonia
2006,colombia,2040.0,0.0,Macedonia
2006,colombia,40072.0,0.0,Macedonia
2007,colombia,20511.0,0.0,Macedonia
2008,colombia,48279.0,0.0,Macedonia
2009,colombia,20908.0,0.0,Macedonia
1995,colombia,48600.0,0.0,Burundi
1995,colombia,129962.0,0.0,Burundi
1995,colombia,32345.0,0.0,Egypt
1996,colombia,137102.0,0.0,Egypt
1997,colombia,157656.0,0.0,Egypt
1997,colombia,38092.0,0.0,Egypt
1998,colombia,158000.0,0.0,Egypt
1999,colombia,43610.0,0.0,Egypt
2000,colombia,86286.0,0.0,Egypt
2001,colombia,65581.0,0.0,Egypt
2002,colombia,24822.0,0.0,Egypt
2003,colombia,50347.0,0.0,Egypt
2004,colombia,199935.0,0.0,Egypt
2006,colombia,50906.0,0.0,Egypt
2007,colombia,139366.0,0.0,Egypt
2008,colombia,10675.0,0.0,Egypt
2008,colombia,291651.0,0.0,Egypt
2009,colombia,77967.0,0.0,Egypt
2009,colombia,355847.0,0.0,Egypt
2010,colombia,25047.0,0.0,Egypt
2010,colombia,194965.0,0.0,Egypt
2011,colombia,538931.0,0.0,Egypt
2012,colombia,681064.0,0.0,Egypt
2013,colombia,636312.0,0.0,Egypt
2014,colombia,160712.0,0.0,Egypt
2014,colombia,429519.0,0.0,Egypt
2015,colombia,84444.0,0.0,Egypt
2015,colombia,1274965.0,0.0,Egypt
2016,colombia,143562.0,0.0,Egypt
2016,colombia,821456.0,0.0,Egypt
2017,colombia,981649.5,0.0,Egypt
1995,colombia,139061.0,0.0,Andorra
1996,colombia,71756.0,0.0,Andorra
1997,colombia,69280.0,0.0,Andorra
1999,colombia,69220.0,0.0,Andorra
2000,colombia,34414.0,0.0,Andorra
2001,colombia,56477.0,0.0,Andorra
2002,colombia,29882.0,0.0,Andorra
2003,colombia,34802.0,0.0,Andorra
2004,colombia,70566.0,0.0,Andorra
1995,colombia,4178.0,0.0,Latvia
1996,colombia,1560.0,0.0,Latvia
1999,colombia,36449.0,0.0,Latvia
2000,colombia,14103.0,0.0,Latvia
2001,colombia,21650.0,0.0,Latvia
2004,colombia,62980.0,0.0,Latvia
2005,colombia,396783.0,0.0,Latvia
2005,colombia,48637.0,0.0,Latvia
2006,colombia,76250.0,0.0,Latvia
2007,colombia,38063.0,0.0,Latvia
2007,colombia,1288204.0,0.0,Latvia
2008,colombia,25542.0,0.0,Latvia
2008,colombia,889240.0,0.0,Latvia
2009,colombia,16810.0,0.0,Latvia
2009,colombia,1101595.0,0.0,Latvia
2010,colombia,16956.0,0.0,Latvia
2010,colombia,750482.0,0.0,Latvia
2011,colombia,237271.0,0.0,Latvia
2011,colombia,1481343.0,0.0,Latvia
2012,colombia,499931.0,0.0,Latvia
2012,colombia,156262.0,0.0,Latvia
2013,colombia,295900.0,0.0,Latvia
2013,colombia,632400.0,0.0,Latvia
2014,colombia,730835.0,0.0,Latvia
2017,colombia,284567.0,0.0,Latvia
1995,colombia,29805.0,0.0,Cuba
1996,colombia,12269.0,0.0,Cuba
2003,colombia,19997.0,0.0,Cuba
2004,colombia,152519.0,0.0,Cuba
2005,colombia,63791.0,0.0,Cuba
2006,colombia,24800.0,0.0,Cuba
2007,colombia,63644.0,0.0,Cuba
2007,colombia,27.0,0.0,Cuba
2008,colombia,34884.0,0.0,Cuba
2009,colombia,44832.0,0.0,Cuba
2010,colombia,19280.0,0.0,Cuba
2012,colombia,39690.0,0.0,Cuba
2013,colombia,36098.0,0.0,Cuba
2014,colombia,30216.0,0.0,Cuba
2014,colombia,20.0,0.0,Cuba
2015,colombia,26609.0,0.0,Cuba
2016,colombia,44794.0,0.0,Cuba
2016,colombia,54.0,0.0,Cuba
1996,colombia,21520.0,0.0,Albania
2000,colombia,16859.0,0.0,Albania
2001,colombia,305900.0,0.0,Albania
2002,colombia,203153.0,0.0,Albania
2004,colombia,7272.0,0.0,Albania
2005,colombia,84402.0,0.0,Albania
2006,colombia,214625.0,0.0,Albania
2007,colombia,293794.0,0.0,Albania
2008,colombia,503820.0,0.0,Albania
2009,colombia,106181.0,0.0,Albania
2010,colombia,89913.0,0.0,Albania
2011,colombia,32064.0,0.0,Albania
2012,colombia,170924.0,0.0,Albania
2013,colombia,123997.0,0.0,Albania
2014,colombia,88791.0,0.0,Albania
2015,colombia,144941.0,0.0,Albania
2016,colombia,62659.0,0.0,Albania
2017,colombia,145493.0,0.0,Albania
1996,colombia,1074.0,0.0,French Polynesia
1996,colombia,180762.0,0.0,French Polynesia
1997,colombia,198499.0,0.0,French Polynesia
1999,colombia,154523.0,0.0,French Polynesia
2000,colombia,1382.0,0.0,French Polynesia
2000,colombia,207151.0,0.0,French Polynesia
2001,colombia,705.0,0.0,French Polynesia
2001,colombia,213386.0,0.0,French Polynesia
2002,colombia,1729.0,0.0,French Polynesia
2002,colombia,193121.0,0.0,French Polynesia
2003,colombia,5229.0,0.0,French Polynesia
2003,colombia,62505.0,0.0,French Polynesia
2004,colombia,3109.0,0.0,French Polynesia
2004,colombia,96743.0,0.0,French Polynesia
2005,colombia,7353.0,0.0,French Polynesia
2005,colombia,115693.0,0.0,French Polynesia
2006,colombia,756.0,0.0,French Polynesia
2006,colombia,86286.0,0.0,French Polynesia
2007,colombia,1573.0,0.0,French Polynesia
2007,colombia,90323.0,0.0,French Polynesia
2008,colombia,4235.0,0.0,French Polynesia
2008,colombia,163342.0,0.0,French Polynesia
2009,colombia,16134.0,0.0,French Polynesia
2009,colombia,97301.0,0.0,French Polynesia
2010,colombia,3945.0,0.0,French Polynesia
2010,colombia,14720.0,0.0,French Polynesia
2013,colombia,130735.0,0.0,French Polynesia
2015,colombia,58123.0,0.0,French Polynesia
1997,colombia,2530.0,0.0,Qatar
1999,colombia,571.0,0.0,Qatar
2000,colombia,3151.0,0.0,Qatar
2001,colombia,516.0,0.0,Qatar
2002,colombia,37542.0,0.0,Qatar
2002,colombia,5933.0,0.0,Qatar
2003,colombia,63113.0,0.0,Qatar
2004,colombia,11156.0,0.0,Qatar
2004,colombia,941.0,0.0,Qatar
2005,colombia,25061.0,0.0,Qatar
2005,colombia,2981.0,0.0,Qatar
2006,colombia,44165.0,0.0,Qatar
2007,colombia,75477.0,0.0,Qatar
2007,colombia,20949.0,0.0,Qatar
2008,colombia,4329.0,0.0,Qatar
2008,colombia,6505.0,0.0,Qatar
2010,colombia,68990.0,0.0,Qatar
2010,colombia,9062.0,0.0,Qatar
1997,colombia,3357.0,0.0,Belarus
1997,colombia,570573.0,0.0,Belarus
1999,colombia,1084576.0,0.0,Belarus
2000,colombia,28389.0,0.0,Belarus
2000,colombia,43605.0,0.0,Belarus
2001,colombia,6990.0,0.0,Belarus
2001,colombia,19469.0,0.0,Belarus
2002,colombia,986.0,0.0,Belarus
2003,colombia,180.0,0.0,Belarus
2003,colombia,2340.0,0.0,Belarus
2004,colombia,5331.0,0.0,Belarus
2004,colombia,13685.0,0.0,Belarus
2005,colombia,524784.0,0.0,Belarus
2005,colombia,44509.0,0.0,Belarus
2006,colombia,1081813.0,0.0,Belarus
2006,colombia,57171.0,0.0,Belarus
2007,colombia,1474627.0,0.0,Belarus
2007,colombia,70490.0,0.0,Belarus
2008,colombia,2109245.0,0.0,Belarus
2008,colombia,85233.0,0.0,Belarus
2009,colombia,1901655.0,0.0,Belarus
2009,colombia,34454.0,0.0,Belarus
2010,colombia,975107.0,0.0,Belarus
2010,colombia,19767.0,0.0,Belarus
1997,colombia,8168.0,0.0,Moldova
2004,colombia,3993.0,0.0,Moldova
2005,colombia,44130.0,0.0,Moldova
2005,colombia,3.0,0.0,Moldova
2006,colombia,118482.0,0.0,Moldova
2006,colombia,14525.0,0.0,Moldova
2007,colombia,157506.0,0.0,Moldova
2007,colombia,12083.0,0.0,Moldova
2008,colombia,219480.0,0.0,Moldova
2008,colombia,28147.0,0.0,Moldova
2009,colombia,206193.0,0.0,Moldova
2009,colombia,1369.0,0.0,Moldova
2010,colombia,208329.0,0.0,Moldova
2010,colombia,1055.0,0.0,Moldova
1997,colombia,177296.0,0.0,Costa Rica
1997,colombia,161233.0,0.0,Costa Rica
1998,colombia,177000.0,0.0,Costa Rica
1999,colombia,96682.0,0.0,Costa Rica
1999,colombia,79356.0,0.0,Costa Rica
2000,colombia,185388.0,0.0,Costa Rica
2000,colombia,182047.0,0.0,Costa Rica
2001,colombia,114805.0,0.0,Costa Rica
2001,colombia,129334.0,8609.0,Costa Rica
2002,colombia,167006.0,0.0,Costa Rica
2002,colombia,134511.0,0.0,Costa Rica
2003,colombia,73.0,0.0,Costa Rica
2003,colombia,84913.0,0.0,Costa Rica
2004,colombia,32845.0,0.0,Costa Rica
2004,colombia,11885.0,0.0,Costa Rica
2005,colombia,493.0,0.0,Costa Rica
2005,colombia,3770.0,0.0,Costa Rica
2006,colombia,139.0,0.0,Costa Rica
2006,colombia,367.0,0.0,Costa Rica
2007,colombia,293.0,0.0,Costa Rica
2007,colombia,48872.0,0.0,Costa Rica
2008,colombia,233667.0,0.0,Costa Rica
2008,colombia,10503.0,0.0,Costa Rica
2009,colombia,226384.0,0.0,Costa Rica
2010,colombia,406588.0,0.0,Costa Rica
2010,colombia,309.0,0.0,Costa Rica
2011,colombia,521467.0,0.0,Costa Rica
2011,colombia,58500.0,0.0,Costa Rica
2012,colombia,871885.0,0.0,Costa Rica
2012,colombia,74356.0,0.0,Costa Rica
2013,colombia,622670.0,0.0,Costa Rica
2013,colombia,59579.0,0.0,Costa Rica
2014,colombia,709856.0,27731.0,Costa Rica
2014,colombia,78937.0,0.0,Costa Rica
2015,colombia,956848.0,38524.0,Costa Rica
2015,colombia,125960.0,0.0,Costa Rica
2016,colombia,779536.0,8776.0,Costa Rica
2016,colombia,467376.0,0.0,Costa Rica
2017,colombia,315584.5,1317.0,Costa Rica
1998,colombia,1546000.0,0.0,Belgium-Luxembourg
1998,colombia,91756000.0,0.0,Belgium-Luxembourg
1999,colombia,43608.0,0.0,Georgia
2002,colombia,694628.0,0.0,Georgia
2006,colombia,46078.0,0.0,Georgia
2009,colombia,85036.0,0.0,Georgia
2010,colombia,171734.0,0.0,Georgia
2011,colombia,96761.0,0.0,Georgia
2012,colombia,187592.0,0.0,Georgia
2013,colombia,56777.0,0.0,Georgia
2014,colombia,179186.0,0.0,Georgia
2015,colombia,138944.0,0.0,Georgia
2016,colombia,145860.0,0.0,Georgia
2017,colombia,142435.0,0.0,Georgia
2000,colombia,5357.0,0.0,Mayotte
2001,colombia,691.0,0.0,Mayotte
2002,colombia,5180.0,0.0,Mayotte
2000,colombia,360.0,0.0,Kazakhstan
2000,colombia,2335.0,0.0,Kazakhstan
2003,colombia,28344.0,0.0,Kazakhstan
2003,colombia,6017.0,0.0,Kazakhstan
2004,colombia,6425.0,0.0,Kazakhstan
2004,colombia,12409.0,0.0,Kazakhstan
2005,colombia,39642.0,0.0,Kazakhstan
2005,colombia,4737.0,0.0,Kazakhstan
2006,colombia,7076.0,0.0,Kazakhstan
2006,colombia,6349.0,0.0,Kazakhstan
2007,colombia,14267.0,0.0,Kazakhstan
2007,colombia,1841.0,0.0,Kazakhstan
2008,colombia,8388.0,0.0,Kazakhstan
2008,colombia,5132.0,0.0,Kazakhstan
2009,colombia,59444.0,0.0,Kazakhstan
2009,colombia,4293.0,0.0,Kazakhstan
2010,colombia,23339.0,0.0,Kazakhstan
2010,colombia,4930.0,0.0,Kazakhstan
2000,colombia,46455.0,0.0,Fiji
2000,colombia,31441.0,0.0,Fiji
2009,colombia,70781.0,0.0,Fiji
2001,colombia,28344.0,0.0,Bahrain
2002,colombia,1161.0,0.0,Bahrain
2002,colombia,2615.0,0.0,Bahrain
2004,colombia,33931.0,0.0,Bahrain
2005,colombia,17601.0,0.0,Bahrain
2007,colombia,2229.0,0.0,Bahrain
2008,colombia,57273.0,0.0,Bahrain
2008,colombia,184835.0,0.0,Bahrain
2009,colombia,12900.0,0.0,Bahrain
2010,colombia,12893.0,0.0,Bahrain
2010,colombia,24065.0,0.0,Bahrain
2001,colombia,7429.0,0.0,Luxembourg
2002,colombia,855.0,0.0,Luxembourg
2008,colombia,17438.0,0.0,Luxembourg
2008,colombia,1784.0,0.0,Luxembourg
2009,colombia,2781.0,0.0,Luxembourg
2010,colombia,645.0,0.0,Luxembourg
2001,colombia,903.0,0.0,Dominican Republic
2002,colombia,0.0,2990.0,Dominican Republic
2003,colombia,0.0,1686.0,Dominican Republic
2004,colombia,264.0,730.0,Dominican Republic
2005,colombia,27699.0,0.0,Dominican Republic
2005,colombia,25160.0,676.0,Dominican Republic
2006,colombia,55766.0,0.0,Dominican Republic
2006,colombia,50507.0,869.0,Dominican Republic
2007,colombia,37.0,0.0,Dominican Republic
2007,colombia,54504.0,0.0,Dominican Republic
2008,colombia,563.0,0.0,Dominican Republic
2008,colombia,91811.0,0.0,Dominican Republic
2009,colombia,116339.0,0.0,Dominican Republic
2009,colombia,98646.0,0.0,Dominican Republic
2010,colombia,10899.0,0.0,Dominican Republic
2010,colombia,211033.0,0.0,Dominican Republic
2011,colombia,171130.0,0.0,Dominican Republic
2011,colombia,7059.0,0.0,Dominican Republic
2012,colombia,182964.0,0.0,Dominican Republic
2012,colombia,10018.0,0.0,Dominican Republic
2013,colombia,263100.0,0.0,Dominican Republic
2014,colombia,111355.0,0.0,Dominican Republic
2015,colombia,265640.0,0.0,Dominican Republic
2015,colombia,10033778.0,0.0,Dominican Republic
2016,colombia,211753.0,0.0,Dominican Republic
2016,colombia,5407362.0,0.0,Dominican Republic
2017,colombia,1574611.5,0.0,Dominican Republic
2001,colombia,3394.0,0.0,El Salvador
2005,colombia,98.0,0.0,El Salvador
2005,colombia,19.0,0.0,El Salvador
2006,colombia,739.0,0.0,El Salvador
2006,colombia,103.0,0.0,El Salvador
2007,colombia,136812.0,0.0,El Salvador
2007,colombia,146.0,0.0,El Salvador
2008,colombia,181706.0,0.0,El Salvador
2009,colombia,266475.0,0.0,El Salvador
2009,colombia,247.0,0.0,El Salvador
2010,colombia,382172.0,0.0,El Salvador
2010,colombia,8611.0,0.0,El Salvador
2011,colombia,516775.0,0.0,El Salvador
2011,colombia,92054.0,0.0,El Salvador
2012,colombia,730731.0,0.0,El Salvador
2012,colombia,91765.0,0.0,El Salvador
2013,colombia,656560.0,0.0,El Salvador
2013,colombia,202706.0,0.0,El Salvador
2014,colombia,1014458.0,0.0,El Salvador
2014,colombia,364498.0,0.0,El Salvador
2015,colombia,1376478.0,0.0,El Salvador
2015,colombia,327633.0,0.0,El Salvador
2016,colombia,1613869.0,0.0,El Salvador
2016,colombia,177442.0,0.0,El Salvador
2017,colombia,179036.0,0.0,El Salvador
2001,colombia,656.0,0.0,Wallis and Futuna
2002,colombia,18.0,0.0,Nicaragua
2004,colombia,18.0,0.0,Nicaragua
2007,colombia,16.0,0.0,Nicaragua
2009,colombia,40.0,0.0,Nicaragua
2009,colombia,7.0,0.0,Nicaragua
2010,colombia,3.0,0.0,Nicaragua
2010,colombia,24.0,0.0,Nicaragua
2017,colombia,41938.0,0.0,Nicaragua
2003,colombia,2195.0,0.0,Bosnia and Herzegovina
2003,colombia,41976.0,0.0,Bosnia and Herzegovina
2004,colombia,42407.0,0.0,Bosnia and Herzegovina
2005,colombia,794.0,0.0,Bosnia and Herzegovina
2005,colombia,111342.0,0.0,Bosnia and Herzegovina
2006,colombia,196232.0,0.0,Bosnia and Herzegovina
2007,colombia,191225.0,0.0,Bosnia and Herzegovina
2008,colombia,185388.0,0.0,Bosnia and Herzegovina
2009,colombia,141021.0,0.0,Bosnia and Herzegovina
2010,colombia,85937.0,0.0,Bosnia and Herzegovina
2003,colombia,20019.0,20019.0,Colombia
2003,colombia,7230.0,7230.0,Colombia
2005,colombia,1046.0,1046.0,Colombia
2006,colombia,25177.0,25177.0,Colombia
2011,colombia,0.0,2153167.0,Colombia
2011,colombia,0.0,5937.0,Colombia
2012,colombia,0.0,1197056.0,Colombia
2013,colombia,0.0,191735.0,Colombia
2014,colombia,0.0,116588.0,Colombia
2014,colombia,0.0,14304.0,Colombia
2004,colombia,136.0,0.0,Antigua and Barbuda
2005,colombia,11070.0,0.0,Antigua and Barbuda
2006,colombia,24417.0,0.0,Antigua and Barbuda
2006,colombia,946.0,0.0,Antigua and Barbuda
2007,colombia,13365.0,0.0,Antigua and Barbuda
2007,colombia,3.0,0.0,Antigua and Barbuda
2008,colombia,16778.0,0.0,Antigua and Barbuda
2009,colombia,20946.0,0.0,Antigua and Barbuda
2009,colombia,1289.0,0.0,Antigua and Barbuda
2010,colombia,5810.0,0.0,Antigua and Barbuda
2010,colombia,429.0,0.0,Antigua and Barbuda
2011,colombia,24066.0,0.0,Antigua and Barbuda
2012,colombia,15046.0,0.0,Antigua and Barbuda
2013,colombia,17326.0,0.0,Antigua and Barbuda
2014,colombia,27154.0,0.0,Antigua and Barbuda
2015,colombia,7832.0,0.0,Antigua and Barbuda
2016,colombia,22625.0,0.0,Antigua and Barbuda
2004,colombia,7010.0,0.0,Haiti
2007,colombia,2495.0,0.0,Haiti
2008,colombia,4527.0,0.0,Haiti
2009,colombia,7114.0,0.0,Haiti
2014,colombia,8576.0,0.0,Haiti
2005,colombia,42660.0,0.0,Oman
2008,colombia,56739.0,0.0,Oman
2015,colombia,195761.0,0.0,Oman
2016,colombia,58572.0,0.0,Oman
2005,colombia,109134.0,0.0,Palestine
2008,colombia,55707.0,0.0,Palestine
2005,colombia,0.0,356488.0,Vietnam
2006,colombia,47630.0,0.0,Vietnam
2009,colombia,64507.0,0.0,Vietnam
2013,colombia,645216.0,0.0,Vietnam
2014,colombia,361454.0,0.0,Vietnam
2015,colombia,115022.0,0.0,Vietnam
2016,colombia,137027.0,24900.0,Vietnam
2005,colombia,492.0,0.0,Honduras
2009,colombia,130.0,0.0,Honduras
2012,colombia,127368.0,0.0,Honduras
2013,colombia,102649.0,0.0,Honduras
2014,colombia,59761.0,0.0,Honduras
2014,colombia,8928.0,0.0,Honduras
2015,colombia,150794.0,0.0,Honduras
2015,colombia,22924.0,0.0,Honduras
2016,colombia,160315.0,0.0,Honduras
2016,colombia,37518.0,0.0,Honduras
2017,colombia,11165.5,3119479.5,Honduras
2005,colombia,87085.0,0.0,American Samoa
2005,colombia,0.0,116544.0,Pitcairn Islands
2006,colombia,48806.0,0.0,Iran
2015,colombia,54963.0,0.0,Iran
2016,colombia,70758.0,0.0,Iran
2017,colombia,180204.0,0.0,Iran
2006,colombia,1822.0,0.0,Mongolia
